Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
31,408,9,4,3,1,42,2,1,2,2657,7551,0,1,16,3,4,0,3,5,3,2,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
54,1147,3,3,4,0,52,3,2,1,5940,17011,2,0,14,3,4,1,16,4,3,6,2,0,5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
37,228,6,4,3,1,98,3,2,4,6502,22825,4,0,14,3,2,1,7,5,4,5,4,0,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
35,464,4,2,3,1,75,3,1,4,1951,10910,1,0,12,3,3,1,1,3,3,1,0,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
60,370,1,4,3,1,92,1,3,4,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
36,917,6,4,3,1,60,1,1,3,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
39,722,24,1,2,0,60,2,4,4,12031,8828,0,0,11,3,1,1,21,2,2,20,9,9,6,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
29,153,15,2,4,0,49,2,2,3,4193,12682,0,1,12,3,4,0,10,3,3,9,5,0,8,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
27,1115,3,4,1,1,54,2,1,4,2045,15174,0,0,13,3,4,0,5,0,3,4,2,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
38,770,10,4,3,1,73,2,3,3,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
42,458,26,5,1,0,60,3,3,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
59,1324,3,3,3,0,81,4,1,1,2670,9964,4,1,20,4,1,3,12,3,2,1,0,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
42,469,2,2,4,1,35,3,4,1,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
26,1330,21,3,1,1,37,3,1,3,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
41,483,6,3,4,1,95,2,2,2,6032,10110,6,1,15,3,4,0,8,3,3,5,4,1,2,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
35,144,22,3,4,1,46,1,1,3,4230,19225,0,0,15,3,3,0,6,2,3,5,4,4,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
57,593,1,4,4,1,88,3,2,3,6755,2967,2,0,11,3,3,0,15,2,3,3,2,1,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
31,1062,24,3,3,0,96,2,2,1,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
59,1420,2,4,3,0,32,2,5,4,18844,21922,9,0,21,4,4,1,30,3,3,3,2,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
34,943,9,3,4,1,86,3,3,4,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,905,19,2,3,1,99,3,2,4,2741,16523,8,1,15,3,3,1,15,2,4,7,2,3,7,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
34,618,3,1,1,1,45,3,2,4,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41,840,9,3,1,1,64,3,5,3,19419,3735,2,0,17,3,2,1,21,2,4,18,16,0,11,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,1204,4,3,4,1,86,3,3,1,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
35,1315,22,3,2,0,71,4,3,2,11996,19100,7,0,18,3,2,1,10,6,2,7,7,6,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35,1219,18,3,3,0,86,3,2,3,4601,6179,1,0,16,3,2,0,5,3,3,5,2,1,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
25,675,5,2,2,1,85,4,2,1,4000,18384,1,0,12,3,4,2,6,2,3,6,3,1,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,1495,5,4,1,1,96,3,2,3,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
36,1266,10,4,2,0,63,2,2,3,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
26,471,24,3,3,1,66,1,1,4,2340,23213,1,1,18,3,2,0,1,3,1,1,0,0,0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
58,682,10,4,4,1,37,3,4,3,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
27,1242,20,3,4,0,90,3,2,3,9981,12916,1,0,14,3,4,0,7,2,3,7,7,0,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
42,603,7,4,2,0,78,4,2,2,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
29,1210,2,3,1,1,78,2,2,2,6644,3687,2,0,19,3,2,2,10,2,3,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
27,1055,2,4,1,0,47,3,2,4,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
42,1128,13,3,2,1,95,4,2,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
30,413,7,1,4,1,57,3,1,2,2983,18398,0,0,14,3,1,0,4,3,3,3,2,1,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
20,959,1,3,4,0,83,2,1,2,2836,11757,1,0,13,3,4,0,1,0,4,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
32,1005,2,2,4,1,79,3,1,4,3068,11864,0,0,13,3,3,0,8,2,2,7,7,3,6,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
21,251,10,2,1,0,45,2,1,3,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
27,793,2,1,4,1,43,1,2,4,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
18,1306,5,3,2,1,69,3,1,2,1878,8059,1,1,14,3,4,0,0,3,3,0,0,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
18,230,3,3,3,1,54,3,1,3,1420,25233,1,0,13,3,3,0,0,2,3,0,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
30,1334,4,2,3,0,63,2,2,2,5209,19760,1,1,12,3,2,3,11,4,2,11,8,2,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
41,548,9,4,3,1,94,3,1,1,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
28,1496,1,3,1,1,92,3,1,3,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
30,852,1,1,4,1,55,2,2,4,5126,15998,1,1,12,3,3,2,10,1,2,10,8,3,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
21,1334,10,3,3,0,36,2,1,1,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36,660,15,3,1,1,81,3,2,3,4834,7858,7,0,14,3,2,1,9,3,2,1,0,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
32,967,8,3,2,0,43,3,3,4,8998,15589,1,0,14,3,4,0,9,2,3,9,8,3,7,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
38,1391,10,1,3,1,66,3,1,3,2684,12127,0,0,17,3,2,1,3,0,2,2,1,0,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
32,801,1,4,3,0,48,3,3,4,10422,24032,1,0,19,3,3,2,14,3,3,14,10,5,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
27,1297,5,2,4,0,53,3,1,4,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29,144,10,1,4,0,39,2,2,2,8268,11866,1,1,14,3,1,2,7,2,3,7,7,1,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
29,1328,2,3,3,1,76,3,1,2,2703,4956,0,0,23,4,4,1,6,3,3,5,4,0,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
33,213,7,3,3,1,49,3,3,3,11691,25995,0,0,11,3,4,0,14,3,4,13,9,3,7,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
50,264,9,3,3,1,59,3,5,3,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
32,427,1,3,1,1,33,3,2,4,6162,10877,1,1,22,4,2,1,9,3,3,9,8,7,8,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
36,1383,10,3,4,1,90,3,3,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,1351,26,4,1,1,80,3,2,3,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
38,322,7,2,1,0,44,4,2,1,5605,19191,1,1,24,4,3,1,8,3,3,8,0,7,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
55,267,13,4,1,1,85,4,4,3,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
30,201,5,3,4,0,84,3,1,1,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
45,1195,2,2,1,1,65,2,4,4,16792,20462,9,0,23,4,4,1,22,1,3,20,8,11,8,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
37,1107,14,3,4,0,95,3,1,1,3034,26914,1,0,12,3,3,1,18,2,2,18,7,12,17,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
51,1302,2,3,4,1,84,1,2,2,5482,16321,5,0,18,3,4,1,13,3,3,4,1,1,2,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
30,1329,29,4,3,1,61,3,2,1,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
29,121,27,3,2,0,35,3,3,4,7639,24525,1,0,22,4,4,3,10,3,2,10,4,1,9,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
32,499,2,1,3,1,36,3,2,2,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
39,835,19,4,4,1,41,3,2,4,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
37,1439,4,1,3,1,54,3,1,3,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
36,188,7,4,2,1,65,3,1,4,4678,23293,2,0,18,3,3,0,8,6,3,6,2,0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
38,1333,1,3,4,0,80,3,3,1,13582,16292,1,0,13,3,2,1,15,3,3,15,12,5,11,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
48,1221,7,3,3,1,96,3,2,1,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
26,575,1,2,1,0,71,1,1,4,4364,5288,3,0,14,3,1,1,5,2,3,2,2,2,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
33,931,14,3,4,0,72,3,1,2,2756,4673,1,0,13,3,4,1,8,5,3,8,7,1,6,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
57,334,24,2,3,1,83,4,3,4,9439,23402,3,1,16,3,2,1,12,2,1,5,3,1,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,148,2,3,4,0,42,2,1,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
42,1147,10,3,3,0,31,3,4,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36,541,3,4,1,1,48,2,3,4,9699,7246,4,0,11,3,1,1,16,2,3,13,9,1,12,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
51,237,9,3,4,1,83,3,5,2,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45,1249,7,3,1,1,97,3,3,1,5210,20308,1,0,18,3,1,1,24,2,3,24,9,9,11,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40,1322,2,4,3,1,52,2,1,3,2809,2725,2,0,14,3,4,0,8,2,3,2,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
43,1372,9,3,1,0,85,1,2,3,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
35,1142,23,4,3,0,30,3,1,1,4014,16002,3,1,15,3,3,1,4,3,3,2,2,2,2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
26,583,4,2,3,1,53,3,1,4,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
31,163,24,1,4,0,30,3,2,4,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
37,161,10,3,3,0,42,4,3,4,13744,15471,1,1,25,4,1,1,16,2,3,16,11,6,8,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
34,507,15,2,3,0,66,3,2,1,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
53,970,7,3,3,1,59,4,4,3,14814,13514,3,0,19,3,3,0,32,3,3,5,1,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
40,611,7,4,2,1,88,3,5,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
47,1093,9,3,3,1,82,1,4,3,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30,641,25,2,4,0,85,3,2,3,4736,6069,7,1,12,3,2,1,4,2,4,2,2,2,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
31,154,7,4,2,1,41,2,1,3,2329,11737,3,0,15,3,2,0,13,2,4,7,7,5,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
52,621,3,4,3,1,31,2,4,1,16856,10084,1,0,11,3,1,0,34,3,4,34,6,1,16,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
26,1479,1,3,3,0,84,3,2,2,6397,26767,1,0,20,4,1,1,6,6,1,6,5,1,4,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
44,602,1,5,1,1,37,3,2,4,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
45,930,9,3,4,1,74,3,3,1,10761,19239,4,1,12,3,3,1,18,2,3,5,4,0,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
20,1097,11,3,4,0,98,2,1,1,2600,18275,1,1,15,3,1,0,1,2,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
28,440,21,3,3,1,42,3,1,4,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
39,1498,21,4,1,1,44,2,2,4,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
37,671,19,3,3,1,85,3,2,3,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
31,1112,5,4,1,0,67,3,2,4,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
34,121,2,4,3,0,86,2,1,1,4381,7530,1,0,11,3,3,0,6,3,3,6,5,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
37,446,1,4,2,0,65,3,2,2,6447,15701,6,0,12,3,2,1,8,2,2,6,5,4,3,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
28,640,1,3,4,1,84,3,1,1,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
31,691,5,4,3,1,86,3,1,4,4821,10077,0,1,12,3,3,1,6,4,3,5,2,0,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
50,1322,28,3,4,0,43,3,4,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
43,807,17,3,3,1,38,2,1,3,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
27,1420,2,1,3,1,85,3,1,1,3041,16346,0,0,11,3,2,1,5,3,3,4,3,0,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
45,1268,4,2,3,0,30,3,2,1,5006,6319,4,1,11,3,1,1,9,3,4,5,4,0,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
54,142,26,3,4,0,30,4,4,4,17328,13871,2,1,12,3,3,0,23,3,3,5,3,4,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
35,1490,11,4,4,1,43,3,1,3,2660,20232,7,1,11,3,3,1,5,3,3,2,2,2,2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
30,231,8,2,3,1,62,3,3,3,7264,9977,5,0,11,3,1,1,10,2,4,8,4,7,7,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
22,457,26,2,2,0,85,2,1,3,2814,10293,1,1,14,3,2,0,4,2,2,4,2,1,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
55,189,26,4,3,1,71,4,5,2,19636,25811,4,1,18,3,1,1,35,0,3,10,9,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
54,431,7,4,4,0,68,3,2,4,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
31,979,1,4,3,1,90,1,2,3,4345,4381,0,0,12,3,4,1,6,2,3,5,4,1,4,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
20,500,2,3,3,0,49,2,1,3,2044,22052,1,0,13,3,4,0,2,3,2,2,2,0,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
49,279,8,1,3,1,61,2,2,2,5130,24907,1,0,23,4,4,1,10,3,3,10,7,1,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
37,1063,25,5,2,0,72,3,2,3,4449,23866,3,1,15,3,1,2,15,2,3,13,11,10,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
25,977,2,1,4,1,57,3,1,3,3977,7298,6,1,19,3,3,1,7,2,2,2,2,0,2,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
29,1370,3,1,2,1,87,3,1,1,4723,16213,1,1,18,3,4,0,10,3,3,10,9,1,5,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
28,1172,3,3,2,0,78,3,1,2,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
41,465,14,3,1,1,56,3,1,3,2451,4609,4,0,12,3,1,1,13,2,3,9,8,1,8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
31,1188,20,2,4,0,45,3,2,3,6932,24406,1,0,13,3,4,1,9,2,2,9,8,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
30,1358,16,1,4,1,96,3,2,3,5301,2939,8,0,15,3,3,2,4,2,2,2,1,2,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
36,635,18,1,2,0,73,3,1,4,2153,7703,1,0,13,3,1,0,8,2,3,8,1,1,7,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
54,685,3,3,4,1,85,3,4,4,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
38,130,2,2,4,1,32,3,3,2,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
38,1261,2,4,4,1,88,3,2,3,6553,7259,9,0,14,3,2,0,14,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
38,216,23,3,4,1,44,2,3,3,9526,8787,0,0,21,4,2,0,10,2,3,9,7,1,8,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
28,1179,19,4,4,1,78,2,1,1,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
34,216,1,4,2,1,75,4,2,4,9725,12278,0,0,11,3,4,1,16,2,2,15,1,0,9,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
36,845,1,5,4,0,45,3,2,4,6653,15276,4,0,15,3,2,0,7,6,3,1,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
29,459,24,2,4,1,73,2,1,4,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
54,928,20,4,4,0,31,3,2,3,4869,16885,3,0,12,3,4,0,20,4,2,4,3,0,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
36,566,18,4,3,1,81,4,1,4,3688,7122,4,0,18,3,4,2,4,2,3,1,0,0,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
36,1120,11,4,2,0,100,2,2,4,6652,14369,4,0,13,3,1,1,8,2,2,6,3,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
32,1200,1,4,4,1,62,3,2,1,4087,25174,4,0,14,3,2,1,9,3,2,6,5,1,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
60,1179,16,4,1,1,84,3,2,1,5405,11924,8,0,14,3,4,0,10,1,3,2,2,2,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
33,867,8,4,4,1,90,4,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
38,1189,1,3,4,1,90,3,2,4,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,942,15,1,2,0,69,1,1,4,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
53,238,1,1,4,0,34,3,2,1,8381,7507,7,0,20,4,4,0,18,2,4,14,7,8,10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
55,147,20,2,2,1,37,3,2,4,5415,15972,3,1,19,3,4,1,12,4,3,10,7,0,8,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
50,1046,10,3,4,1,100,2,3,4,10496,2755,6,0,15,3,4,0,20,2,3,4,3,1,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,1229,8,1,4,1,36,4,1,4,2269,4892,1,0,19,3,4,0,1,2,3,1,0,0,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
46,1254,10,3,3,0,64,3,3,2,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
23,1320,8,1,4,1,93,2,1,3,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
